title,start_year,runtime_minutes,genres,id,release_date,production_budget,domestic_gross,worldwide_gross
Ghostbusters,2016,116.0,Comedy,4,"Jul 15, 2016","$144,000,000",128350574.0,229008658.0
Ghostbusters,2016,116.0,Fantasy,4,"Jul 15, 2016","$144,000,000",128350574.0,229008658.0
Ghostbusters,2016,116.0,Action,36,"Jun 8, 1984","$30,000,000",242212467.0,295212467.0
Ghostbusters,2016,116.0,Comedy,36,"Jun 8, 1984","$30,000,000",242212467.0,295212467.0
Ghostbusters,2016,116.0,Fantasy,36,"Jun 8, 1984","$30,000,000",242212467.0,295212467.0
Gifted,2014,103.0,Crime,4,"Apr 7, 2017","$7,000,000",24801212.0,36964656.0
Gifted,2014,103.0,Drama,4,"Apr 7, 2017","$7,000,000",24801212.0,36964656.0
Gifted,2014,103.0,Thriller,4,"Apr 7, 2017","$7,000,000",24801212.0,36964656.0
Gifted,2017,101.0,Drama,4,"Apr 7, 2017","$7,000,000",24801212.0,36964656.0
Girls Gone Dead,2012,104.0,Comedy,74,"Jul 17, 2012","$500,000",0.0,0.0
Girls Gone Dead,2012,104.0,Horror,74,"Jul 17, 2012","$500,000",0.0,0.0
Girls Trip,2017,122.0,Comedy,36,"Jul 21, 2017","$28,000,000",115108515.0,140886353.0
Girls Trip,2017,122.0,Drama,36,"Jul 21, 2017","$28,000,000",115108515.0,140886353.0
Give Me Shelter,2014,90.0,Documentary,1,"Feb 24, 2015","$250,000",0.0,0.0
Gladiator,2014,9.0,Documentary,56,"May 5, 2000","$103,000,000",187683805.0,457683805.0
Gladiator,2014,9.0,Thriller,56,"May 5, 2000","$103,000,000",187683805.0,457683805.0
Gladiator,2016,52.0,Documentary,56,"May 5, 2000","$103,000,000",187683805.0,457683805.0
Glass,2016,71.0,Drama,100,"Jan 18, 2019","$20,000,000",111035005.0,245303505.0
Glass,2016,71.0,Mystery,100,"Jan 18, 2019","$20,000,000",111035005.0,245303505.0
Glass,2016,71.0,Thriller,100,"Jan 18, 2019","$20,000,000",111035005.0,245303505.0
Glass,2015,77.0,Crime,100,"Jan 18, 2019","$20,000,000",111035005.0,245303505.0
Glass,2015,77.0,Horror,100,"Jan 18, 2019","$20,000,000",111035005.0,245303505.0
Glass,2015,77.0,Mystery,100,"Jan 18, 2019","$20,000,000",111035005.0,245303505.0
Glass,2017,105.0,Drama,100,"Jan 18, 2019","$20,000,000",111035005.0,245303505.0
Glass,2017,105.0,Sci-Fi,100,"Jan 18, 2019","$20,000,000",111035005.0,245303505.0
Glass,2019,129.0,Drama,100,"Jan 18, 2019","$20,000,000",111035005.0,245303505.0
Glass,2019,129.0,Sci-Fi,100,"Jan 18, 2019","$20,000,000",111035005.0,245303505.0
Glass,2019,129.0,Thriller,100,"Jan 18, 2019","$20,000,000",111035005.0,245303505.0
Glee: The 3D Concert Movie,2011,84.0,Documentary,90,"Aug 12, 2011","$9,000,000",11862398.0,17462398.0
Glee: The 3D Concert Movie,2011,84.0,Music,90,"Aug 12, 2011","$9,000,000",11862398.0,17462398.0
Gloria,2013,110.0,Comedy,91,"Jan 22, 1999","$30,000,000",4167493.0,4967493.0
Gloria,2013,110.0,Drama,91,"Jan 22, 1999","$30,000,000",4167493.0,4967493.0
Gloria,2013,110.0,Romance,91,"Jan 22, 1999","$30,000,000",4167493.0,4967493.0
Gloria,2014,126.0,Biography,91,"Jan 22, 1999","$30,000,000",4167493.0,4967493.0
Gloria,2014,126.0,Drama,91,"Jan 22, 1999","$30,000,000",4167493.0,4967493.0
Gloria,2014,126.0,Music,91,"Jan 22, 1999","$30,000,000",4167493.0,4967493.0
Glory,2013,71.0,Comedy,96,"Dec 13, 1989","$18,000,000",26593580.0,26593580.0
Glory,2013,71.0,Drama,96,"Dec 13, 1989","$18,000,000",26593580.0,26593580.0
Glory,2016,101.0,Drama,96,"Dec 13, 1989","$18,000,000",26593580.0,26593580.0
Gods of Egypt,2016,127.0,Action,18,"Feb 26, 2016","$140,000,000",31153464.0,138836756.0
Gods of Egypt,2016,127.0,Adventure,18,"Feb 26, 2016","$140,000,000",31153464.0,138836756.0
Gods of Egypt,2016,127.0,Fantasy,18,"Feb 26, 2016","$140,000,000",31153464.0,138836756.0
Godsend,2013,107.0,Drama,69,"Apr 30, 2004","$30,000,000",14334645.0,16910708.0
Godzilla,2014,123.0,Action,41,"May 16, 2014","$160,000,000",200676069.0,529076069.0
Godzilla,2014,123.0,Adventure,41,"May 16, 2014","$160,000,000",200676069.0,529076069.0
Godzilla,2014,123.0,Sci-Fi,41,"May 16, 2014","$160,000,000",200676069.0,529076069.0
Godzilla,2014,123.0,Action,74,"May 19, 1998","$125,000,000",136314294.0,376000000.0
Godzilla,2014,123.0,Adventure,74,"May 19, 1998","$125,000,000",136314294.0,376000000.0
Godzilla,2014,123.0,Sci-Fi,74,"May 19, 1998","$125,000,000",136314294.0,376000000.0
Godzilla: King of the Monsters,2019,132.0,Action,25,"May 31, 2019","$170,000,000",85576941.0,299276941.0
Godzilla: King of the Monsters,2019,132.0,Adventure,25,"May 31, 2019","$170,000,000",85576941.0,299276941.0
Godzilla: King of the Monsters,2019,132.0,Fantasy,25,"May 31, 2019","$170,000,000",85576941.0,299276941.0
Going Under,2011,83.0,Action,85,"Dec 31, 1990","$500,000",0.0,0.0
Going Under,2011,83.0,Horror,85,"Dec 31, 1990","$500,000",0.0,0.0
Going Under,2011,83.0,Thriller,85,"Dec 31, 1990","$500,000",0.0,0.0
Going Under,2013,49.0,Drama,85,"Dec 31, 1990","$500,000",0.0,0.0
Going in Style,2017,96.0,Comedy,40,"Apr 7, 2017","$24,000,000",45018541.0,78672579.0
Going in Style,2017,96.0,Crime,40,"Apr 7, 2017","$24,000,000",45018541.0,78672579.0
Going the Distance,2010,102.0,Comedy,11,"Sep 3, 2010","$32,000,000",17804299.0,43603990.0
Going the Distance,2010,102.0,Romance,11,"Sep 3, 2010","$32,000,000",17804299.0,43603990.0
Going the Distance,2015,65.0,Comedy,11,"Sep 3, 2010","$32,000,000",17804299.0,43603990.0
Gone Girl,2014,149.0,Drama,36,"Oct 3, 2014","$61,000,000",167767189.0,368567189.0
Gone Girl,2014,149.0,Mystery,36,"Oct 3, 2014","$61,000,000",167767189.0,368567189.0
Gone Girl,2014,149.0,Thriller,36,"Oct 3, 2014","$61,000,000",167767189.0,368567189.0
Good,2018,83.0,Documentary,78,"Dec 31, 2008","$16,000,000",31631.0,31631.0
Good Intentions,2010,84.0,Comedy,43,"Dec 31, 2009","$10,000,000",0.0,0.0
Good Intentions,2014,86.0,Drama,43,"Dec 31, 2009","$10,000,000",0.0,0.0
Good Intentions,2014,86.0,Romance,43,"Dec 31, 2009","$10,000,000",0.0,0.0
Good Intentions,2014,86.0,Thriller,43,"Dec 31, 2009","$10,000,000",0.0,0.0
Good Luck Chuck,2016,51.0,Comedy,22,"Sep 21, 2007","$25,000,000",35017297.0,59183821.0
Goosebumps,2015,103.0,Adventure,58,"Oct 16, 2015","$58,000,000",80069458.0,158905324.0
Goosebumps,2015,103.0,Comedy,58,"Oct 16, 2015","$58,000,000",80069458.0,158905324.0
Goosebumps,2015,103.0,Family,58,"Oct 16, 2015","$58,000,000",80069458.0,158905324.0
Goosebumps 2: Haunted Halloween,2018,90.0,Adventure,63,"Oct 12, 2018","$35,000,000",46697321.0,93291478.0
Goosebumps 2: Haunted Halloween,2018,90.0,Comedy,63,"Oct 12, 2018","$35,000,000",46697321.0,93291478.0
Goosebumps 2: Haunted Halloween,2018,90.0,Family,63,"Oct 12, 2018","$35,000,000",46697321.0,93291478.0
Gotti,2018,112.0,Biography,64,"Jun 15, 2018","$10,000,000",4286367.0,6089100.0
Gotti,2018,112.0,Crime,64,"Jun 15, 2018","$10,000,000",4286367.0,6089100.0
Gotti,2018,112.0,Drama,64,"Jun 15, 2018","$10,000,000",4286367.0,6089100.0
Grabbers,2012,94.0,Comedy,38,"Jul 19, 2013","$5,300,000",0.0,440821.0
Grabbers,2012,94.0,Horror,38,"Jul 19, 2013","$5,300,000",0.0,440821.0
Grabbers,2012,94.0,Sci-Fi,38,"Jul 19, 2013","$5,300,000",0.0,440821.0
Grace,2011,98.0,Crime,80,"Aug 14, 2009","$5,000,000",8297.0,8297.0
Grace,2011,98.0,Drama,80,"Aug 14, 2009","$5,000,000",8297.0,8297.0
Grace,2011,98.0,Horror,80,"Aug 14, 2009","$5,000,000",8297.0,8297.0
Grace,2014,95.0,Drama,80,"Aug 14, 2009","$5,000,000",8297.0,8297.0
Grace,2018,90.0,Comedy,80,"Aug 14, 2009","$5,000,000",8297.0,8297.0
Grace,2018,90.0,Crime,80,"Aug 14, 2009","$5,000,000",8297.0,8297.0
Grace,2018,90.0,Romance,80,"Aug 14, 2009","$5,000,000",8297.0,8297.0
Grace Unplugged,2013,102.0,Drama,43,"Oct 4, 2013","$1,700,000",2507159.0,2507159.0
Grace Unplugged,2013,102.0,Music,43,"Oct 4, 2013","$1,700,000",2507159.0,2507159.0
Grace of Monaco,2014,103.0,Biography,8,"Dec 1, 2015","$30,000,000",0.0,25199891.0
Grace of Monaco,2014,103.0,Drama,8,"Dec 1, 2015","$30,000,000",0.0,25199891.0
Grace of Monaco,2014,103.0,Romance,8,"Dec 1, 2015","$30,000,000",0.0,25199891.0
Gracie,2015,71.0,Crime,2,"Jun 1, 2007","$9,000,000",2956339.0,3922043.0
Gracie,2015,71.0,Drama,2,"Jun 1, 2007","$9,000,000",2956339.0,3922043.0
Gracie,2015,71.0,Fantasy,2,"Jun 1, 2007","$9,000,000",2956339.0,3922043.0
Graduation Day,2015,75.0,Thriller,69,"May 1, 1981","$250,000",23894000.0,23894000.0
Grave Encounters,2011,92.0,Horror,76,"Sep 9, 2011","$2,000,000",0.0,2151887.0
Gravity,2013,91.0,Drama,16,"Oct 4, 2013","$110,000,000",274092705.0,693698673.0
Gravity,2013,91.0,Sci-Fi,16,"Oct 4, 2013","$110,000,000",274092705.0,693698673.0
Gravity,2013,91.0,Thriller,16,"Oct 4, 2013","$110,000,000",274092705.0,693698673.0
Greater,2016,130.0,Biography,4,"Aug 26, 2016","$9,000,000",2000093.0,2000093.0
Greater,2016,130.0,Family,4,"Aug 26, 2016","$9,000,000",2000093.0,2000093.0
Greater,2016,130.0,Sport,4,"Aug 26, 2016","$9,000,000",2000093.0,2000093.0
Green Book,2018,130.0,Biography,71,"Nov 16, 2018","$23,000,000",85080171.0,322034439.0
Green Book,2018,130.0,Comedy,71,"Nov 16, 2018","$23,000,000",85080171.0,322034439.0
Green Book,2018,130.0,Drama,71,"Nov 16, 2018","$23,000,000",85080171.0,322034439.0
Green Lantern,2011,114.0,Action,62,"Jun 17, 2011","$200,000,000",116601172.0,219535492.0
Green Lantern,2011,114.0,Adventure,62,"Jun 17, 2011","$200,000,000",116601172.0,219535492.0
Green Lantern,2011,114.0,Sci-Fi,62,"Jun 17, 2011","$200,000,000",116601172.0,219535492.0
Green Room,2015,95.0,Horror,46,"Apr 15, 2016","$5,000,000",3220371.0,3807503.0
Green Room,2015,95.0,Music,46,"Apr 15, 2016","$5,000,000",3220371.0,3807503.0
Green Room,2015,95.0,Thriller,46,"Apr 15, 2016","$5,000,000",3220371.0,3807503.0
Green Zone,2010,115.0,Action,98,"Mar 12, 2010","$100,000,000",35497337.0,97523020.0
Green Zone,2010,115.0,Drama,98,"Mar 12, 2010","$100,000,000",35497337.0,97523020.0
Green Zone,2010,115.0,Thriller,98,"Mar 12, 2010","$100,000,000",35497337.0,97523020.0
Griff the Invisible,2010,90.0,Comedy,81,"Aug 19, 2011","$2,900,000",20778.0,25935.0
Griff the Invisible,2010,90.0,Drama,81,"Aug 19, 2011","$2,900,000",20778.0,25935.0
Griff the Invisible,2010,90.0,Romance,81,"Aug 19, 2011","$2,900,000",20778.0,25935.0
Groove,2017,87.0,Drama,41,"Jun 9, 2000","$500,000",1115313.0,1167524.0
Groove,2017,87.0,Music,41,"Jun 9, 2000","$500,000",1115313.0,1167524.0
Groove,2017,87.0,Musical,41,"Jun 9, 2000","$500,000",1115313.0,1167524.0
Grown Ups,2010,102.0,Comedy,34,"Jun 25, 2010","$75,000,000",162001186.0,272223430.0
Grown Ups 2,2013,101.0,Comedy,48,"Jul 12, 2013","$80,000,000",133668525.0,247023808.0
Grudge Match,2013,113.0,Comedy,77,"Dec 25, 2013","$40,000,000",29807260.0,69807260.0
Grudge Match,2013,113.0,Drama,77,"Dec 25, 2013","$40,000,000",29807260.0,69807260.0
Grudge Match,2013,113.0,Sport,77,"Dec 25, 2013","$40,000,000",29807260.0,69807260.0
Guardians of the Galaxy,2014,121.0,Action,14,"Aug 1, 2014","$170,000,000",333172112.0,770867516.0
Guardians of the Galaxy,2014,121.0,Adventure,14,"Aug 1, 2014","$170,000,000",333172112.0,770867516.0
Guardians of the Galaxy,2014,121.0,Comedy,14,"Aug 1, 2014","$170,000,000",333172112.0,770867516.0
Gulliver's Travels,2010,85.0,Adventure,13,"Dec 25, 2010","$112,000,000",42779261.0,232017848.0
Gulliver's Travels,2010,85.0,Comedy,13,"Dec 25, 2010","$112,000,000",42779261.0,232017848.0
Gulliver's Travels,2010,85.0,Family,13,"Dec 25, 2010","$112,000,000",42779261.0,232017848.0
Gun Shy,2017,92.0,Action,86,"Feb 4, 2000","$10,000,000",1638202.0,1638202.0
Gun Shy,2017,92.0,Adventure,86,"Feb 4, 2000","$10,000,000",1638202.0,1638202.0
Gun Shy,2017,92.0,Comedy,86,"Feb 4, 2000","$10,000,000",1638202.0,1638202.0
Gunless,2010,89.0,Action,49,"Apr 30, 2010","$9,900,000",458054.0,458054.0
Gunless,2010,89.0,Comedy,49,"Apr 30, 2010","$9,900,000",458054.0,458054.0
Gunless,2010,89.0,Drama,49,"Apr 30, 2010","$9,900,000",458054.0,458054.0
H.,2014,93.0,Drama,42,"Dec 31, 2014","$200,000",0.0,0.0
H.,2014,93.0,Sci-Fi,42,"Dec 31, 2014","$200,000",0.0,0.0
H.,2014,93.0,Thriller,42,"Dec 31, 2014","$200,000",0.0,0.0
Hacksaw Ridge,2016,139.0,Biography,17,"Nov 4, 2016","$40,000,000",67209615.0,168904682.0
Hacksaw Ridge,2016,139.0,Drama,17,"Nov 4, 2016","$40,000,000",67209615.0,168904682.0
Hacksaw Ridge,2016,139.0,History,17,"Nov 4, 2016","$40,000,000",67209615.0,168904682.0
"Hail, Caesar!",2016,106.0,Comedy,22,"Feb 5, 2016","$22,000,000",30080225.0,64160680.0
"Hail, Caesar!",2016,106.0,Drama,22,"Feb 5, 2016","$22,000,000",30080225.0,64160680.0
"Hail, Caesar!",2016,106.0,Music,22,"Feb 5, 2016","$22,000,000",30080225.0,64160680.0
Hall Pass,2011,105.0,Comedy,57,"Feb 25, 2011","$68,000,000",45060734.0,87173475.0
Hall Pass,2011,105.0,Romance,57,"Feb 25, 2011","$68,000,000",45060734.0,87173475.0
Halloween,2018,106.0,Horror,15,"Aug 31, 2007","$15,000,000",58269151.0,77514401.0
Halloween,2018,106.0,Thriller,15,"Aug 31, 2007","$15,000,000",58269151.0,77514401.0
Halloween,2018,106.0,Horror,36,"Oct 19, 2018","$10,000,000",159342015.0,254900667.0
Halloween,2018,106.0,Thriller,36,"Oct 19, 2018","$10,000,000",159342015.0,254900667.0
Halloween,2018,106.0,Horror,37,"Oct 17, 1978","$325,000",47000000.0,70000000.0
Halloween,2018,106.0,Thriller,37,"Oct 17, 1978","$325,000",47000000.0,70000000.0
Hamlet,2011,88.0,Drama,32,"Dec 25, 1996","$18,000,000",4501094.0,7129670.0
Hamlet,2011,88.0,Drama,34,"May 12, 2000","$2,000,000",1577287.0,2419669.0
Hamlet,2015,75.0,Drama,32,"Dec 25, 1996","$18,000,000",4501094.0,7129670.0
Hamlet,2015,75.0,Drama,34,"May 12, 2000","$2,000,000",1577287.0,2419669.0
Hamlet,2014,90.0,Drama,32,"Dec 25, 1996","$18,000,000",4501094.0,7129670.0
Hamlet,2014,90.0,Drama,34,"May 12, 2000","$2,000,000",1577287.0,2419669.0
Hamlet,2015,184.0,Drama,32,"Dec 25, 1996","$18,000,000",4501094.0,7129670.0
Hamlet,2015,184.0,Drama,34,"May 12, 2000","$2,000,000",1577287.0,2419669.0
Hamlet,2015,217.0,Drama,32,"Dec 25, 1996","$18,000,000",4501094.0,7129670.0
Hamlet,2015,217.0,Drama,34,"May 12, 2000","$2,000,000",1577287.0,2419669.0
Hamlet,2016,166.0,Drama,32,"Dec 25, 1996","$18,000,000",4501094.0,7129670.0
Hamlet,2016,166.0,Drama,34,"May 12, 2000","$2,000,000",1577287.0,2419669.0
Hamlet,2017,93.0,Drama,32,"Dec 25, 1996","$18,000,000",4501094.0,7129670.0
Hamlet,2017,93.0,Drama,34,"May 12, 2000","$2,000,000",1577287.0,2419669.0
Hands of Stone,2016,111.0,Action,74,"Aug 26, 2016","$20,000,000",4712792.0,5031975.0
Hands of Stone,2016,111.0,Biography,74,"Aug 26, 2016","$20,000,000",4712792.0,5031975.0
Hands of Stone,2016,111.0,Drama,74,"Aug 26, 2016","$20,000,000",4712792.0,5031975.0
Hanna,2011,111.0,Action,14,"Apr 8, 2011","$30,000,000",40259119.0,65343694.0
Hanna,2011,111.0,Drama,14,"Apr 8, 2011","$30,000,000",40259119.0,65343694.0
Hanna,2011,111.0,Thriller,14,"Apr 8, 2011","$30,000,000",40259119.0,65343694.0
Hansel & Gretel Get Baked,2013,86.0,Comedy,55,"Jun 25, 2013","$4,500,000",0.0,0.0
Hansel & Gretel Get Baked,2013,86.0,Horror,55,"Jun 25, 2013","$4,500,000",0.0,0.0
Hansel & Gretel: Witch Hunters,2013,88.0,Action,27,"Jan 25, 2013","$50,000,000",55703475.0,214949716.0
Hansel & Gretel: Witch Hunters,2013,88.0,Fantasy,27,"Jan 25, 2013","$50,000,000",55703475.0,214949716.0
Hansel & Gretel: Witch Hunters,2013,88.0,Horror,27,"Jan 25, 2013","$50,000,000",55703475.0,214949716.0
Happiness,2013,80.0,Documentary,26,"Oct 16, 1998","$3,000,000",2746453.0,5746453.0
Happiness,2013,80.0,Drama,26,"Oct 16, 1998","$3,000,000",2746453.0,5746453.0
Happiness,2013,80.0,Family,26,"Oct 16, 1998","$3,000,000",2746453.0,5746453.0
Happiness,2016,73.0,Drama,26,"Oct 16, 1998","$3,000,000",2746453.0,5746453.0
Happiness,2016,90.0,Drama,26,"Oct 16, 1998","$3,000,000",2746453.0,5746453.0
Happiness,2016,111.0,Drama,26,"Oct 16, 1998","$3,000,000",2746453.0,5746453.0
Happiness,2018,62.0,Documentary,26,"Oct 16, 1998","$3,000,000",2746453.0,5746453.0
Happy 40th,2015,100.0,Drama,36,"Dec 31, 2014","$35,000",0.0,0.0
Happy Christmas,2014,82.0,Comedy,4,"Jul 25, 2014","$70,000",30312.0,30312.0
Happy Christmas,2014,82.0,Drama,4,"Jul 25, 2014","$70,000",30312.0,30312.0
Happy Death Day,2017,96.0,Horror,58,"Oct 13, 2017","$5,000,000",55683845.0,125010260.0
Happy Death Day,2017,96.0,Mystery,58,"Oct 13, 2017","$5,000,000",55683845.0,125010260.0
Happy Death Day,2017,96.0,Thriller,58,"Oct 13, 2017","$5,000,000",55683845.0,125010260.0
Happy Death Day 2U,2019,100.0,Drama,78,"Feb 13, 2019","$9,000,000",28051045.0,64179495.0
Happy Death Day 2U,2019,100.0,Horror,78,"Feb 13, 2019","$9,000,000",28051045.0,64179495.0
Happy Death Day 2U,2019,100.0,Mystery,78,"Feb 13, 2019","$9,000,000",28051045.0,64179495.0
Happy Feet Two,2011,100.0,Adventure,33,"Nov 18, 2011","$135,000,000",64006466.0,157956466.0
Happy Feet Two,2011,100.0,Animation,33,"Nov 18, 2011","$135,000,000",64006466.0,157956466.0
Happy Feet Two,2011,100.0,Comedy,33,"Nov 18, 2011","$135,000,000",64006466.0,157956466.0
Happy Valley,2014,98.0,Documentary,83,"Mar 28, 2008","$250,000",67665.0,67665.0
Happy Valley,2014,98.0,Drama,83,"Mar 28, 2008","$250,000",67665.0,67665.0
Happy Valley,2014,98.0,Sport,83,"Mar 28, 2008","$250,000",67665.0,67665.0
Hardcore Henry,2015,96.0,Action,100,"Apr 8, 2016","$2,000,000",9252038.0,17187434.0
Hardcore Henry,2015,96.0,Adventure,100,"Apr 8, 2016","$2,000,000",9252038.0,17187434.0
Hardcore Henry,2015,96.0,Sci-Fi,100,"Apr 8, 2016","$2,000,000",9252038.0,17187434.0
Hardflip,2012,112.0,Action,81,"Jun 1, 2012","$1,000,000",96734.0,96734.0
Hardflip,2012,112.0,Drama,81,"Jun 1, 2012","$1,000,000",96734.0,96734.0
Hawaii,2013,102.0,Drama,38,"Oct 10, 1966","$15,000,000",34562222.0,34562222.0
Hawaii,2013,102.0,Romance,38,"Oct 10, 1966","$15,000,000",34562222.0,34562222.0
Hawaii,2017,116.0,Drama,38,"Oct 10, 1966","$15,000,000",34562222.0,34562222.0
Hayride,2012,93.0,Crime,13,"Dec 31, 2012","$60,000",0.0,0.0
Hayride,2012,93.0,Drama,13,"Dec 31, 2012","$60,000",0.0,0.0
Hayride,2012,93.0,Horror,13,"Dec 31, 2012","$60,000",0.0,0.0
Haywire,2011,93.0,Action,83,"Jan 20, 2012","$23,000,000",18942396.0,36374700.0
Haywire,2011,93.0,Drama,83,"Jan 20, 2012","$23,000,000",18942396.0,36374700.0
Haywire,2011,93.0,Thriller,83,"Jan 20, 2012","$23,000,000",18942396.0,36374700.0
Head Over Heels,2010,101.0,Comedy,9,"Feb 2, 2001","$14,000,000",10397365.0,10397365.0
Head Over Heels,2011,56.0,Documentary,9,"Feb 2, 2001","$14,000,000",10397365.0,10397365.0
Hearts Beat Loud,2018,97.0,Comedy,25,"Jun 8, 2018","$2,000,000",2386254.0,2420962.0
Hearts Beat Loud,2018,97.0,Drama,25,"Jun 8, 2018","$2,000,000",2386254.0,2420962.0
Hearts Beat Loud,2018,97.0,Music,25,"Jun 8, 2018","$2,000,000",2386254.0,2420962.0
Heaven's Gate,2013,47.0,Documentary,34,"Nov 19, 1980","$44,000,000",3484331.0,3484523.0
Heavy Metal,2010,50.0,Documentary,63,"Aug 7, 1981","$9,300,000",19571091.0,19571091.0
Heavy Metal,2010,50.0,Family,63,"Aug 7, 1981","$9,300,000",19571091.0,19571091.0
Heist,2015,93.0,Action,4,"Nov 9, 2001","$35,000,000",23483357.0,28906817.0
Heist,2015,93.0,Crime,4,"Nov 9, 2001","$35,000,000",23483357.0,28906817.0
Heist,2015,93.0,Thriller,4,"Nov 9, 2001","$35,000,000",23483357.0,28906817.0
Heist,2015,93.0,Action,25,"Nov 13, 2015","$8,900,000",50136.0,3324131.0
Heist,2015,93.0,Crime,25,"Nov 13, 2015","$8,900,000",50136.0,3324131.0
Heist,2015,93.0,Thriller,25,"Nov 13, 2015","$8,900,000",50136.0,3324131.0
Heist,2015,47.0,Action,4,"Nov 9, 2001","$35,000,000",23483357.0,28906817.0
Heist,2015,47.0,Action,25,"Nov 13, 2015","$8,900,000",50136.0,3324131.0
Heist,2017,73.0,Action,4,"Nov 9, 2001","$35,000,000",23483357.0,28906817.0
Heist,2017,73.0,Crime,4,"Nov 9, 2001","$35,000,000",23483357.0,28906817.0
Heist,2017,73.0,Drama,4,"Nov 9, 2001","$35,000,000",23483357.0,28906817.0
Heist,2017,73.0,Action,25,"Nov 13, 2015","$8,900,000",50136.0,3324131.0
Heist,2017,73.0,Crime,25,"Nov 13, 2015","$8,900,000",50136.0,3324131.0
Heist,2017,73.0,Drama,25,"Nov 13, 2015","$8,900,000",50136.0,3324131.0
Heli,2013,105.0,Crime,100,"Dec 31, 2013","$1,000,000",0.0,552614.0
Heli,2013,105.0,Drama,100,"Dec 31, 2013","$1,000,000",0.0,552614.0
Heli,2013,105.0,Romance,100,"Dec 31, 2013","$1,000,000",0.0,552614.0
Hell Fest,2018,89.0,Horror,20,"Sep 28, 2018","$5,500,000",11107431.0,18119231.0
Hell or High Water,2016,102.0,Action,77,"Aug 12, 2016","$12,000,000",27007844.0,37584304.0
Hell or High Water,2016,102.0,Crime,77,"Aug 12, 2016","$12,000,000",27007844.0,37584304.0
Hell or High Water,2016,102.0,Drama,77,"Aug 12, 2016","$12,000,000",27007844.0,37584304.0
Hellboy,2019,120.0,Action,84,"Apr 2, 2004","$60,000,000",59623958.0,99823958.0
Hellboy,2019,120.0,Adventure,84,"Apr 2, 2004","$60,000,000",59623958.0,99823958.0
Hellboy,2019,120.0,Fantasy,84,"Apr 2, 2004","$60,000,000",59623958.0,99823958.0
Hellboy,2019,120.0,Action,77,"Apr 12, 2019","$50,000,000",21903748.0,40725492.0
Hellboy,2019,120.0,Adventure,77,"Apr 12, 2019","$50,000,000",21903748.0,40725492.0
Hellboy,2019,120.0,Fantasy,77,"Apr 12, 2019","$50,000,000",21903748.0,40725492.0
Henry & Me,2014,67.0,Animation,91,"Aug 18, 2014","$5,000,000",0.0,0.0
Henry & Me,2014,67.0,Family,91,"Aug 18, 2014","$5,000,000",0.0,0.0
Henry V,2018,122.0,Adventure,91,"Nov 8, 1989","$9,000,000",10161099.0,10176701.0
Henry V,2018,122.0,Biography,91,"Nov 8, 1989","$9,000,000",10161099.0,10176701.0
Henry V,2018,122.0,Drama,91,"Nov 8, 1989","$9,000,000",10161099.0,10176701.0
Her,2013,126.0,Drama,80,"Jan 10, 2014","$23,000,000",25568251.0,48163815.0
Her,2013,126.0,Romance,80,"Jan 10, 2014","$23,000,000",25568251.0,48163815.0
Her,2013,126.0,Sci-Fi,80,"Jan 10, 2014","$23,000,000",25568251.0,48163815.0
Her Cry: La Llorona Investigation,2013,89.0,Horror,35,"Oct 25, 2013","$35,000",0.0,0.0
Hercules,2014,98.0,Action,84,"Jul 25, 2014","$100,000,000",72688614.0,243388614.0
Hercules,2014,98.0,Adventure,84,"Jul 25, 2014","$100,000,000",72688614.0,243388614.0
Hercules,2014,98.0,Fantasy,84,"Jul 25, 2014","$100,000,000",72688614.0,243388614.0
